ETL_YMD,O_CELL_ID,O_CELL_TP,D_CELL_ID,D_CELL_TP,ST_TIME_CD,FNS_TIME_CD,IN_FORN_DIV_NM,MOVE_PURPOSE,MOVE_DIST,MOVE_TIME,MALE_00_CNT,MALE_10_CNT,MALE_20_CNT,MALE_30_CNT,MALE_35_CNT,MALE_40_CNT,MALE_45_CNT,MALE_50_CNT,MALE_55_CNT,MALE_60_CNT,MALE_65_CNT,MALE_70_CNT,MALE_75_CNT,MALE_80_CNT,MALE_85_CNT,FEML_00_CNT,FEML_10_CNT,FEML_15_CNT,FEML_20_CNT,FEML_25_CNT,FEML_30_CNT,FEML_35_CNT,FEML_40_CNT,FEML_45_CNT,FEML_50_CNT,FEML_55_CNT,FEML_60_CNT,FEML_65_CNT,FEML_70_CNT,FEML_75_CNT,FEML_80_CNT,FEML_85_CNT,lon_o,lat_o,lon_d,lat_d
20240326,다사56252250,2,다사56502225,0,4,4,1,7,44,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,127.0077504,37.30156179,127.0105858,37.29932007
20240324,다사32005675,1,다사32255675,2,21,21,1,3,44,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,0,126.7309858,37.60880017,126.733818,37.6088186
20240322,다사65502025,1,다사65502025,2,21,21,1,3,43,35,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1122259,37.28166887,127.1122259,37.28166887
20240325,다사42004775,2,다사41754775,0,1,1,1,7,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,126.8449878,37.52836733,126.8421585,37.52835161
20240303,다사60254450,0,다사60254450,2,6,7,1,3,34,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,0,0,0,0,0,0,0,0,127.051704,37.50003883,127.051704,37.50003883
20240326,다사62505675,2,다사62505675,1,15,16,1,1,33,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0,127.0765343,37.61054605,127.0765343,37.61054605
20240331,다사47255200,0,다사47255200,2,6,6,1,3,32,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58,2.51,0,0,0,0,3.23,0,0,0,0,0,3.5,126.9040978,37.56698762,126.9040978,37.56698762
20240328,다사53005300,2,다사53005300,0,2,2,1,7,21,101,0,0,0,0,0,0,2.01,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,0,0,0,0,126.9691415,37.57631148,126.9691415,37.57631148
20240330,다사38253700,0,다사38253700,2,7,7,1,3,14,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,126.8034491,37.43123426,126.8034491,37.43123426
20240305,다사56505725,1,다사56505725,2,16,16,1,3,14,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0,127.0085257,37.61478912,127.0085257,37.61478912
20240306,다사60508850,2,다사60508850,0,6,6,1,7,14,336,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.052153,37.89662542,127.052153,37.89662542
20240312,다사45003500,0,다사45003500,1,14,14,1,1,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,0,0,0,0,0,0,0,0,0,0,126.8798891,37.41363271,126.8798891,37.41363271
